"user_id","task_id","percentage"
"2135ae74-0430-4e16-9e2d-72be32d7f1c4","77381",38
"0c72393a-7e85-49d7-8008-944132a4f2d9","77381",69
"482983d3-6ec2-40e0-8ecb-2ad787b569d3","77381",93
"ea192d56-4d8c-4f1e-b4a2-73bb7d4fa087","77381",37
"0a9ade63-6784-487e-9ead-684e6d38af7c","77382",27
"2734a7da-0433-4a83-9660-791750dcd7ab","77382",57
"b557f090-2069-418f-8dbb-d0b31c5e5980","77382",5
"f7a61256-941e-4008-9e00-814659feb11b","77382",72
"444c108c-e328-4453-8e94-bb6dd372217e","77382",45
"9d629696-6022-4c2c-8caa-6e940d873209","77382",6
"5f17f79e-c948-401e-9ca6-2a44bf6f20da","77382",68
"616db706-0b97-464f-9288-df22b94591a9","77382",1
"4037ac8d-90d8-4eee-8c82-b1cfee43511e","77382",97
"9e8ea89a-82fd-4c45-aae0-0198312d85c8","77383",34
"0a9ade63-6784-487e-9ead-684e6d38af7c","77383",76
"298a50db-ba9a-4665-8328-0ce310da4d3f","77383",27
"57de1676-c593-4fa0-86de-3e771a723306","77383",92
"25910aa4-867e-4d68-8527-ea5fd3026b24","77384",6
"28d27aa8-47a7-4d15-82de-cf1299b58614","77384",11
"ad5df37f-db6f-4402-bdd6-6c83836035b9","77384",92
"60d39b1c-fca0-4025-b9b5-85a7e5875838","77384",62
"c08d7fb4-a1cf-493b-b832-0bf4e66a0273","77384",15
"1c7a33b1-8d4f-4f1c-8a2a-2f6221dc061e","77384",47
"2058b0f8-158c-4ee0-a827-949b815d5f5e","77384",65
"2fb8fc31-3857-4d6f-9914-5719777cd1a5","77384",82
"4c5c6f95-fcf3-4534-8e0e-40d16d12b7d4","77384",19
"26ba99b8-4d52-4b91-b4c1-24a2690b356c","77384",81
"f7ef9ad8-9a4e-4df5-9190-97aa668d1e61","77384",29
"fdde7d0b-b434-4feb-8bd7-1a588af013b2","77384",52
"f6a4b522-706c-4b93-a8ea-5f6accc4a77e","77384",61
"13cc3670-8308-47bc-9c53-bbd73b8dc9d2","77385",43
"c2411a07-eaeb-47f2-8fc7-6832c6899d36","77385",13
"aaf052d7-0181-4005-8136-837ed4285b5f","77386",40
"f0403d96-ea8d-431f-ad6a-7cc0f9dba6dc","77386",54
"ad5df37f-db6f-4402-bdd6-6c83836035b9","77386",28
"c30b8778-b414-41e3-b7ad-e82016ac68ff","77386",25
"b34ffeb2-607f-45dc-8804-40ff58085320","77386",22
"ad41012f-2d2e-4a76-9786-decdb1450c04","77386",67
"eb4d95e3-40c1-417d-a40d-d93baf94b045","77386",46
"9575e3e9-8c68-4fae-bd7f-8fe87f32ee2d","77386",62
"5f379d72-4b8c-427d-93f4-7cb885d9f005","77386",47
"2602aef1-dfb7-4ea9-8451-4d68867eafac","77386",26
"5d6a06d4-2538-4662-9196-f4ab9cb9caf9","77386",30
"74314ce5-4368-4cbb-bd2e-93317715bdbb","77386",5
"4b4cdb87-972d-4c97-a5a1-79c44f51aaf8","77388",3
"375f049b-0a19-45da-aa1c-8e3243ce2ae9","77388",15
"4c5c6f95-fcf3-4534-8e0e-40d16d12b7d4","77388",18
"5d72687f-d726-41a7-b3a0-b9fd8b77f231","77388",50
"1697a27d-3a60-4c11-9d78-afc01690e41c","77388",27
"4a92d681-6800-4bee-9dde-792f93f5e6ae","77388",55
"d27b5649-1c11-4f26-a872-3a32b0c3b28b","77388",27
"919faf35-901a-4b6e-b71c-ce79bc94e664","77389",59
"958da677-19ab-4b8e-b3d9-37ec9d604a64","77389",28
"25910aa4-867e-4d68-8527-ea5fd3026b24","77389",1
"38f46210-acb5-4645-8c7b-ef9b937f69fd","77389",45
"9e872880-0d55-4aa4-a7ac-7e5785fa0ad5","77389",70
"9fb55598-57f5-41c9-b55a-4ecac92409ad","77389",23
"5ddecb6a-e09b-4df4-9ec4-69a0c873aca8","77389",94
"abb628b0-7a44-4d81-a709-8fb6638b2776","77389",21
"5680395c-371b-4d24-bf4c-4ba4335f10ce","77389",90
"c19c65a3-999d-491e-abe8-20c35a21c526","77389",9
"5dc8c51e-8d26-4c12-9702-c95d1b4e48c7","77389",45
"8dcb0166-18ba-4ca4-ae42-de32a42d231c","77389",67
"70d15aa4-a8f3-4b91-9ae6-a2885da942ae","77389",70
"25910aa4-867e-4d68-8527-ea5fd3026b24","77390",26
"2058b0f8-158c-4ee0-a827-949b815d5f5e","77390",95
"ff374d98-5801-48c7-ad15-5c067bd5fa7f","77390",86
"7a596fca-da7d-4e97-8074-b5c39073bb88","77390",2
"c111ac5c-0f4e-4481-9b40-811c20507b25","77390",33
"3f602a14-0962-4003-8085-e2437a7af0a2","77390",67
"8c9d34d0-8a53-40d8-8684-2dd3c141652f","77390",41
"32b4e371-69fa-45d4-9d09-130577b8c7b3","77391",95
"504e7fbe-d66e-4920-bd3b-efd8d4fd2e7b","77391",41
"39a3d142-7194-465b-99e5-48a5685a0cf4","77391",0
"8dd8bc43-30b5-4f06-a694-feb2bc66f5b9","77391",60
"9683203e-eb83-4b6e-84ee-be581a7e1d8c","77391",59
"e3d1e513-df66-4e0c-9835-8fd7fb0e8156","77391",17
"de47eb69-e753-4a5f-b9ee-1bf697b7dcee","77391",4
"fe742410-0838-4aa1-aa29-177280c82b49","77391",74
"55f893a6-79fd-4471-ac02-50fbe1b979b4","77392",75
"e3bdc012-3060-47de-92c8-837414845113","77392",17
"d71b87ea-5f24-4949-b9f3-70d3e10ca5b1","77392",29
"3f602a14-0962-4003-8085-e2437a7af0a2","77392",72
"08b3615c-1092-4ea3-910e-6aa525bddbce","77392",59
"5d6a06d4-2538-4662-9196-f4ab9cb9caf9","77392",100
"b5abb466-7d3c-4a39-9874-9bb13d4e7471","77392",53
"190213a3-d9e9-4bad-a659-72aa9349f39d","77393",21
"85476384-3093-4f70-bc5d-fce016d6b20d","77393",23
"56909206-7bda-41c8-8984-e84155392ce5","77393",51
"fabafc9a-c217-43e1-90eb-a6b4f74dc275","77393",7
"a28ca9fe-f6e1-469a-aed2-fb39c9c0c179","77393",94
"67c205c2-b026-4426-83e6-8e74a4267987","77393",31
"33034593-33d1-4c1c-95a0-47b51464fc51","77393",41
"444c108c-e328-4453-8e94-bb6dd372217e","77393",99
"6251ffbf-7d27-49df-aef2-9ce63261c9da","77393",8
"03449776-720f-4be4-92d1-9a1f669d87dd","77393",35
"8ef488e4-6b93-4ea2-b56c-da4e962c0754","77393",81
"3fd3f4a4-1059-4fba-b41d-7f6065282184","77394",49
"2790f9c9-e2ee-4564-aa98-267b45658974","77394",56
"fbfbf7fb-9170-4e88-bef6-16313f1be544","77394",5
"9731388c-0b90-47fb-8365-3be20a7662cb","77394",32
"bca4a2aa-2f1a-4b05-a483-ee70600c7c39","77394",64
"8c775a47-cb52-486b-8bb5-6556e23ad224","77394",62
"3f602a14-0962-4003-8085-e2437a7af0a2","77394",59
"95208a5e-0fb1-4428-9d2c-77f7813eedd7","77394",31
"1a0851be-7d3f-4a6e-818d-9042f5a91df5","77395",31
"a5086fe7-0ea2-4c87-8e1b-2a1251964c7e","77396",7
"901a52f0-bbdd-4c10-82a4-6d32c1035ed6","77396",81
"2489cb30-9fda-472c-8c38-714eced56b14","77396",49
"8a6db2d1-9997-4929-9f68-385160e6cc4d","77396",18
"5d90383f-0ef6-48b9-8cff-49b6585af2d7","77396",3
"9ff0c792-cc6d-4c2d-812c-eaff28f2885e","77397",64
"6204ebc3-ebf9-4d33-ac2d-4a78d7505e52","77397",47
"59fd7be3-2d15-4ba5-add5-c22613986730","77397",51
"4a92d681-6800-4bee-9dde-792f93f5e6ae","77397",17
"95f4cb52-b656-4b6b-a00b-8a7711933b51","77398",65
"d4d19fc1-5453-466d-b392-fe668e576574","77398",54
"0a9c8d3d-d2a8-489d-ad3f-b7688f421f5c","77398",91
"104da852-c0be-4472-bcb7-6504ece2776d","77398",41
"f70a6c84-e812-4078-af04-02b4f7160f21","77398",2
"73b22e80-cd73-4744-9240-83a8199ab8b5","77398",26
"19b21586-e347-4007-be72-ed16c78aed89","77398",64
"ea192d56-4d8c-4f1e-b4a2-73bb7d4fa087","77398",6
"59309cef-a857-4613-8c32-fc4cefa4e726","77399",14
"d57122f3-000c-44d5-8e51-ae8c942a786f","77399",62
"7a0105dc-e4fc-49d0-8c26-0285a31aad02","77399",57
"c5ce51cf-244c-4bd4-b8b3-2a4f296040cd","77399",13
"85de8cbd-9026-4439-b874-2e0959741386","77400",47
"dfc13576-a57f-4bae-a0dc-28558bc7384f","77400",83
"5e8cadbb-7ae9-453e-9e98-04de5b57339e","77400",3
"c9ca01e9-338b-4155-b8b6-ed7d56f383af","77400",22
"2906d14d-9236-4e9b-8173-2ecde0d76fa2","77400",47
"9a865579-c88e-40e5-9db6-68cfcf22e127","77400",14
"12a816b0-2b68-466e-b502-112261d7d83f","77400",71
"fdde7d0b-b434-4feb-8bd7-1a588af013b2","77400",1
"d26e87fb-7744-4782-bdcd-27b28bf8a284","77400",97
"60a1fecb-2af3-4be2-bfbb-a4803a706b49","77400",91
"4a92d681-6800-4bee-9dde-792f93f5e6ae","77400",93
"62233e0a-e8b8-420c-9244-945883eb1e57","77400",62
"699cdf4f-5656-44f2-b1c2-4b1823214fe8","77401",72
"87337185-0d09-44b4-9c98-e3a7a442240e","77401",86
"9c288954-0096-417d-9485-619268338517","77401",43
"7d1fa345-b9b7-45fa-9627-7bc1e8a9b219","77401",72
"47216a18-909d-4bf4-b2ef-ad92235fc2ed","77401",41
"75013a43-63d8-4f44-ae6e-de0e811367a8","77402",11
"4077a9cc-08f4-4d86-9779-3a39b5556ab4","77402",4
"53226457-19f6-4c45-975c-859bdf8edd17","77402",58
"d8c3dcda-33c0-473f-ae5d-2cdf4ff1b220","77402",80
"901a52f0-bbdd-4c10-82a4-6d32c1035ed6","77403",7
"4c9cf039-b83f-4924-b667-cb70d381033c","77403",12
"6c6158f8-5fad-434e-8a04-1dcb1bb50840","77403",17
"45fd9029-5ab9-42e7-b3eb-6e9bde3a8fde","77403",68
"b2f6120c-3d5d-443c-ac9f-4ed7a46cfdef","77403",19
"c89979ac-ad86-4f0c-a5b7-c1d55c188001","77404",13
"f563251b-5436-4556-9826-6f108f65e663","77404",94
"ffaccbac-3903-4d64-973a-5bbbd376d0b4","77405",99
"75c6a678-c820-4ceb-a233-8279a1e78eab","77405",49
"d4d19fc1-5453-466d-b392-fe668e576574","77405",13
"a28ca9fe-f6e1-469a-aed2-fb39c9c0c179","77405",45
"62233e0a-e8b8-420c-9244-945883eb1e57","77405",29
"c61129bd-0a8f-457d-bc63-38ac92e9ccaf","77406",45
"f3ca632d-70c6-41ed-a9a6-e14f9816f768","77406",92
"dfc13576-a57f-4bae-a0dc-28558bc7384f","77406",15
"1ddb1780-78f3-4f0d-b9c9-28185742f219","77406",16
"b4851c78-ffb5-4aa1-8dec-7f8b120a1ca2","77406",6
"e78c5e56-e0a8-4c64-91b9-486c3edb676c","77406",80
"dbbf3a35-be05-44ad-b1ef-a8536746de1e","77406",45
"30b15b04-334b-465f-a055-087616b9c08f","77406",51
"0e0ffe94-846a-4bcf-9dd4-326a9c46a56f","77406",49
"85476384-3093-4f70-bc5d-fce016d6b20d","77407",1
"e22e770f-6232-47f7-bf00-e82078dabce6","77407",3
"72da5f58-f664-4e36-b46f-5bd9035e0bbf","77407",62
"a5c3d0eb-3456-4dd5-bd68-62e373183306","77407",66
"13c62a76-7691-421a-9236-3adcb06dc074","77407",6
"830fde78-6d5c-40c4-9abe-d1d3eb3008d9","77407",40
"c89979ac-ad86-4f0c-a5b7-c1d55c188001","77407",19
"23625dd6-3e0d-4dce-92b9-9946e2f96355","77407",41
"c111ac5c-0f4e-4481-9b40-811c20507b25","77407",52
"1697a27d-3a60-4c11-9d78-afc01690e41c","77407",69
"45fd9029-5ab9-42e7-b3eb-6e9bde3a8fde","77407",8
"85975dc7-45a5-47b2-9ed7-e0e85329d8d7","77407",25
"d5873342-0a2b-40e0-baea-e8138606dfb2","77407",91
"5200a44b-22d5-494e-afce-6c72a1c7f9c5","77407",76
"6d88ee4e-f92e-4caa-9d50-b3e8645d52aa","77407",80
"28a015bf-0bcf-4a17-927e-a2675359d6ae","77408",32
"85476384-3093-4f70-bc5d-fce016d6b20d","77408",73
"206d5fc0-8e44-4719-92d0-8960de47caa2","77408",80
"434a123c-2813-4f0d-99e8-7317959eb6d3","77408",4
"f7c17ad2-3799-4611-a25e-75c87b7e4580","77408",74
"e20088f0-4a2f-4140-8c76-a44aeb4e6029","77408",10
"3488ad42-be9b-45bc-ac5f-36a0f41a29fa","77408",85
"b34ffeb2-607f-45dc-8804-40ff58085320","77409",35
"d4d19fc1-5453-466d-b392-fe668e576574","77409",45
"b557f090-2069-418f-8dbb-d0b31c5e5980","77409",63
"60f6f9fe-4d55-4f32-8355-15641fbbd086","77409",7
"191a73ac-60a3-4f67-a301-a42d6ccb6cff","77409",32
"f6a4b522-706c-4b93-a8ea-5f6accc4a77e","77409",12
"250be500-e66f-4907-bb74-754091663f7b","77410",42
"bd207571-f10c-4ee5-8869-c0f8a51b6508","77410",74
"3f602a14-0962-4003-8085-e2437a7af0a2","77410",38
"6c6158f8-5fad-434e-8a04-1dcb1bb50840","77410",33
"c5ce51cf-244c-4bd4-b8b3-2a4f296040cd","77410",32
"85de8cbd-9026-4439-b874-2e0959741386","77411",26
"935915ca-b528-4069-94e1-a7a44389aa8b","77411",54
"127f04e8-70a3-4863-b205-05ed373e3fbf","77411",58
"94ea36da-124c-4560-a2f2-dfcce6966d22","77411",90
"b34ffeb2-607f-45dc-8804-40ff58085320","77411",89
"a4676c96-a787-49f5-8432-c993668954ec","77411",43
"9b615671-debe-4314-ac23-a2703bc9dcbe","77411",43
"339a6504-7f3d-440d-860a-f666acd56b9e","77411",2
"d26e87fb-7744-4782-bdcd-27b28bf8a284","77411",82
"251ea200-84f0-4cb0-a518-c9a40e4a98a5","77411",100
"80395a8e-a3a4-4638-89db-82d07c6d86d7","77412",0
"b6c15153-2737-4685-8127-558b96cd8fd2","77412",23
"94ea36da-124c-4560-a2f2-dfcce6966d22","77412",89
"494f4b87-94b3-4d2e-917c-832b32186a24","77412",44
"444c108c-e328-4453-8e94-bb6dd372217e","77412",34
"827d0503-0832-4e43-b9da-74186f803915","77412",61
"50f25d69-ae00-4556-bf50-d715d071fd43","77412",8
"7062fad7-6753-480a-b68f-f55a378003cd","77413",35
"13cc3670-8308-47bc-9c53-bbd73b8dc9d2","77413",7
"305820f9-6db0-4a6b-b4d7-db82236b9df6","77413",85
"55f893a6-79fd-4471-ac02-50fbe1b979b4","77413",59
"24ff5887-d994-45cc-9b0b-289f4481438a","77413",28
"014cc4b4-48fb-4c7c-8041-6fe992d1e1e2","77413",25
"bf5d540b-4075-4109-877d-67b8bc722ad6","77413",31
"8a6db2d1-9997-4929-9f68-385160e6cc4d","77413",22
"f7a61256-941e-4008-9e00-814659feb11b","77413",71
"7a596fca-da7d-4e97-8074-b5c39073bb88","77413",93
"2c89d36c-b8af-4881-bd2d-3e1471a96ca5","77413",35
"58d2a0d1-0b60-4d10-8044-2298d58ae621","77413",3
"ab231b87-cf80-4cad-8a66-bad9850ba8c3","77413",21
"9683203e-eb83-4b6e-84ee-be581a7e1d8c","77413",25
"d5873342-0a2b-40e0-baea-e8138606dfb2","77413",40
"466003bb-c36e-4bf6-bc40-97e05173ef63","77414",59
"7925a4a3-426a-447e-a474-4f7017a5dc2b","77414",20
"c2411a07-eaeb-47f2-8fc7-6832c6899d36","77414",38
"34b756b2-19f5-42a1-a2ba-eec28a8d324a","77414",32
"04031391-961d-4573-a527-5d3b683e212d","77414",1
"014cc4b4-48fb-4c7c-8041-6fe992d1e1e2","77414",93
"3d44eea5-dea9-44ef-8fe4-bd534171aec1","77414",47
"9bb3f957-958e-4445-a63c-ea539b64435c","77415",90
"0e5d6305-7753-4e79-9dae-3939fbd8f747","77416",62
"b34ffeb2-607f-45dc-8804-40ff58085320","77416",19
"475d5eb3-897c-4472-aea7-c77ac7e6926c","77416",7
"9ff0c792-cc6d-4c2d-812c-eaff28f2885e","77416",84
"26ba99b8-4d52-4b91-b4c1-24a2690b356c","77416",86
"5d90383f-0ef6-48b9-8cff-49b6585af2d7","77416",90
"672fbeed-1358-4bf6-9568-238082850b84","77416",22
"03449776-720f-4be4-92d1-9a1f669d87dd","77416",45
"74314ce5-4368-4cbb-bd2e-93317715bdbb","77416",59
"cf58abd8-56ba-45ee-8c03-baf49c796565","77416",91
"8baa69f5-c30d-4f6b-ae3f-47736d26ce24","77416",41
"9e872880-0d55-4aa4-a7ac-7e5785fa0ad5","77417",65
"2188be65-88c3-47bf-b814-0b6d997d6548","77417",39
"28f93060-2876-43d1-9bb7-902a43df5d44","77417",87
"5ddecb6a-e09b-4df4-9ec4-69a0c873aca8","77417",49
"36996427-a7a8-455b-9db3-99357b8a67e7","77417",92
"80f7c127-3609-4d04-b8f5-c05875c3a6bd","77417",71
"b2fd41a9-bfd5-4b3e-9d1a-67c5892f0278","77417",51
"53108d8c-1f9b-4ac3-b306-94d5da17cd59","77417",99
"79329f81-d876-45b3-bc8c-190200d1626e","77417",44
"b28f82b6-bebd-4652-873b-3506ef607725","77417",62
"ab227207-33f5-4e51-91a5-870a3ab0f4fb","77417",79
"6277215c-41fe-4e58-9a79-c2a1097eecc5","77417",34
"b2f6120c-3d5d-443c-ac9f-4ed7a46cfdef","77417",57
"59fd7be3-2d15-4ba5-add5-c22613986730","77417",45
"482983d3-6ec2-40e0-8ecb-2ad787b569d3","77417",96
"7925a4a3-426a-447e-a474-4f7017a5dc2b","77418",80
"80f7c127-3609-4d04-b8f5-c05875c3a6bd","77418",64
"a967b76f-0e0a-4465-acc4-10a302fa492c","77418",54
"cc6b68f1-35e4-49a2-a4be-ecac62b70e64","77418",11
"5c2a7647-cd54-4b45-817d-c6dfeccf83f2","77419",65
"dda6f995-7b8a-4e66-a9ac-328abd2e6963","77419",1
"2188be65-88c3-47bf-b814-0b6d997d6548","77419",18
"0f523a43-9461-4818-89ca-8cdf2fc7d540","77419",39
"f967a590-4a45-4a63-a0f3-58fc7c2322d6","77419",98
"1a0851be-7d3f-4a6e-818d-9042f5a91df5","77419",14
"d45db0bc-3651-4f83-8fa4-c04ee6c3c4e8","77419",61
"4b4cdb87-972d-4c97-a5a1-79c44f51aaf8","77419",62
"e20088f0-4a2f-4140-8c76-a44aeb4e6029","77419",91
"73b22e80-cd73-4744-9240-83a8199ab8b5","77419",76
"31ac7082-4fca-4ed0-8bd3-3b1e3da79dd1","77419",18
"841ff827-e40c-47f9-b90a-bd8b31dc6f84","77419",8
"2602aef1-dfb7-4ea9-8451-4d68867eafac","77419",54
"774fd963-d863-40ad-ab0e-b603150bd3b7","77419",82
"1d785074-e76a-4bde-abe2-0636a4b0f73f","77419",0
"9a0eefe7-38cd-406c-9485-62842206b88f","77420",5
"150113a1-df58-4bc2-8fd0-4937452c2719","77420",64
"79329f81-d876-45b3-bc8c-190200d1626e","77420",28
"0d407354-defc-49ef-b854-fca0b2a96830","77420",42
"5ab09578-929d-49a6-a381-623cae1b7bab","77420",88
"0a9ade63-6784-487e-9ead-684e6d38af7c","77421",0
"b2fd41a9-bfd5-4b3e-9d1a-67c5892f0278","77421",75
"9ff0c792-cc6d-4c2d-812c-eaff28f2885e","77421",75
"58d2a0d1-0b60-4d10-8044-2298d58ae621","77421",99
"fdde7d0b-b434-4feb-8bd7-1a588af013b2","77421",47
"7a0105dc-e4fc-49d0-8c26-0285a31aad02","77421",5
"30bf26e4-d5e7-4482-ae9f-d43cd8f91176","77421",37
"d27b5649-1c11-4f26-a872-3a32b0c3b28b","77421",26
"95208a5e-0fb1-4428-9d2c-77f7813eedd7","77421",60
"ec118ce0-ac96-479b-b13a-e7b714a634b3","77422",35
"38f46210-acb5-4645-8c7b-ef9b937f69fd","77422",63
"0a9ade63-6784-487e-9ead-684e6d38af7c","77422",13
"53108d8c-1f9b-4ac3-b306-94d5da17cd59","77422",39
"830fde78-6d5c-40c4-9abe-d1d3eb3008d9","77422",65
"87337185-0d09-44b4-9c98-e3a7a442240e","77422",9
"7aa82445-63a6-4a15-9b80-a7cfa675b8f9","77422",90
"0c72393a-7e85-49d7-8008-944132a4f2d9","77422",21
"85975dc7-45a5-47b2-9ed7-e0e85329d8d7","77422",0
"6c5660a1-f28b-44c4-b3a9-73e0d763de7a","77422",36
"91d5cb2f-86db-4230-a6d3-ac4477a83c74","77423",23
"28a015bf-0bcf-4a17-927e-a2675359d6ae","77423",60
"60d39b1c-fca0-4025-b9b5-85a7e5875838","77423",32
"d4d19fc1-5453-466d-b392-fe668e576574","77423",3
"4ba6ab27-b578-4f16-a8f7-2bfca1c00199","77423",68
"39a3d142-7194-465b-99e5-48a5685a0cf4","77423",57
"c9ca01e9-338b-4155-b8b6-ed7d56f383af","77423",92
"e78c5e56-e0a8-4c64-91b9-486c3edb676c","77423",69
"67c205c2-b026-4426-83e6-8e74a4267987","77423",55
"23625dd6-3e0d-4dce-92b9-9946e2f96355","77423",4
"8979d7a7-6ada-455d-b81d-947042e8338c","77423",9
"9d629696-6022-4c2c-8caa-6e940d873209","77423",40
"8b656068-b836-4b7e-91a0-5c4088c8453f","77423",85
"9575e3e9-8c68-4fae-bd7f-8fe87f32ee2d","77423",69
"895237ef-0086-4032-ac23-8a8e02184759","77424",40
"00bb3a5f-cfc6-43d4-808c-5a8d414b1e79","77424",12
"0957dc97-ff4c-4f50-aed4-b46ccf8b42e8","77424",98
"52e365a7-032b-4b73-adff-b98196d97165","77424",40
"5d90383f-0ef6-48b9-8cff-49b6585af2d7","77424",27
"24f9ad9b-80b3-4147-81ae-1ffd39310c6b","77424",37
"b627d96b-cf85-4fef-8dfd-385e7fbd8718","77424",97
"71a2d504-a2c6-4bff-bcc6-f7b1339573f6","77424",29
"375f049b-0a19-45da-aa1c-8e3243ce2ae9","77425",25
"b6c15153-2737-4685-8127-558b96cd8fd2","77426",66
"80f7c127-3609-4d04-b8f5-c05875c3a6bd","77426",18
"5db18a92-e2b6-43a0-862d-9f69fc806060","77426",81
"7abf3f07-7204-45fd-b888-ce5956477ca7","77426",56
"6c553023-f4ee-4675-9e3f-cf514385cc2b","77426",90
"59fd7be3-2d15-4ba5-add5-c22613986730","77426",92
"2642634a-26d8-4fff-8a01-42d65be4cfc9","77427",66
"7eafdf5a-975c-4abc-8de5-fec0881effdf","77427",5
"e3bdc012-3060-47de-92c8-837414845113","77427",48
"bd41cdea-8630-4490-9f91-6828eb04a5c2","77427",38
"51b70bcc-d377-4544-8771-befc73b47fee","77427",50
"ad41012f-2d2e-4a76-9786-decdb1450c04","77427",30
"6c553023-f4ee-4675-9e3f-cf514385cc2b","77427",22
"71a2d504-a2c6-4bff-bcc6-f7b1339573f6","77427",30
"296c23ca-a0f9-436b-9307-feeda107cb5e","77428",35
"829f3c92-1ce5-4ca5-a978-c5a0517d085d","77428",45
"3488ad42-be9b-45bc-ac5f-36a0f41a29fa","77428",77
"a69f2517-a28d-423f-bb4c-ebf391f4fa45","77428",30
"85476384-3093-4f70-bc5d-fce016d6b20d","77429",37
"642f4cb0-6bdc-4f25-8aa3-96d94e1c7589","77429",29
"523a5cc5-f8f7-4575-b834-8b3e998877cd","77429",56
"e78c5e56-e0a8-4c64-91b9-486c3edb676c","77429",90
"87337185-0d09-44b4-9c98-e3a7a442240e","77429",84
"5fce75c4-22ee-45e0-b809-63e9540bf0c3","77429",48
"26ba99b8-4d52-4b91-b4c1-24a2690b356c","77429",60
"6c553023-f4ee-4675-9e3f-cf514385cc2b","77429",70
"9815de6b-eb78-44f7-b484-0c3aa560caa3","77429",17
"a607f376-1da5-491c-be90-b20d711ee104","77429",84
"898b2592-73b8-408f-b7df-ba570807c2f7","77430",55
"2188be65-88c3-47bf-b814-0b6d997d6548","77431",88
"ffaccbac-3903-4d64-973a-5bbbd376d0b4","77431",58
"58f7ec82-204e-4ef4-b7c8-b39eb3abfbef","77431",65
"67338bf1-f0d5-4dbb-9b1f-87477e985940","77431",76
"2058b0f8-158c-4ee0-a827-949b815d5f5e","77431",87
"cc6b68f1-35e4-49a2-a4be-ecac62b70e64","77431",22
"70374324-1c9c-4ce2-81d4-769daa45f876","77431",43
"3d44eea5-dea9-44ef-8fe4-bd534171aec1","77431",62
"85476384-3093-4f70-bc5d-fce016d6b20d","77432",35
"94f5f03d-58c7-4fd2-9e11-24beba76e3d1","77432",4
"75c6a678-c820-4ceb-a233-8279a1e78eab","77432",88
"3c338702-be04-43a0-918f-46f76eda3da8","77432",52
"1788984c-2a6a-407d-84dd-af26f224153b","77432",67
"b285675e-16aa-4000-ad07-1959cab55cfd","77432",68
"6a6edf1f-d2e3-4275-85d1-19a8bb52f890","77432",61
"34d97ebd-1155-480d-9257-da68d6ea8830","77432",80
"c3c0cc42-63b3-4144-b4fc-d007bada26be","77432",88
"bfab2d9a-cb0a-46e0-b420-89506225fb7f","77432",89
"29587264-6c99-4387-80cc-891e3d5692c4","77432",64
"c1a2b51c-f9d7-45d5-b5e3-f13976661af2","77432",99
"62233e0a-e8b8-420c-9244-945883eb1e57","77432",13
"5c2a7647-cd54-4b45-817d-c6dfeccf83f2","77433",97
"38f46210-acb5-4645-8c7b-ef9b937f69fd","77433",44
"81024229-8432-477e-a447-f2bcab4e1e78","77433",26
"39a3d142-7194-465b-99e5-48a5685a0cf4","77433",79
"f1d907ff-e00f-4d1f-9ca2-72b420c650b0","77433",19
"cc1b2ada-bea2-4a7a-85dd-8d102254e54b","77433",26
"d24f6b62-5719-4887-b4c1-e2b79b5f97e1","77433",15
"f7a61256-941e-4008-9e00-814659feb11b","77433",44
"7ab01c21-f43c-4b87-80ab-0a979f286781","77433",8
"fbe76f5b-29b1-41b6-ac39-5ad86ba8e40b","77433",68
"84ce631f-7d91-42f1-bf26-7711af6db709","77433",82
"c1a85501-efca-4e25-9dce-ba68e158a1bb","77433",30
"8dcb0166-18ba-4ca4-ae42-de32a42d231c","77433",95
"1d785074-e76a-4bde-abe2-0636a4b0f73f","77433",47
"71a2d504-a2c6-4bff-bcc6-f7b1339573f6","77433",39
"9fb55598-57f5-41c9-b55a-4ecac92409ad","77434",8
"ad5df37f-db6f-4402-bdd6-6c83836035b9","77434",98
"e5f5943b-a637-4cd6-b236-10268bd87b2c","77434",7
"7145d224-7922-4d9e-b34f-e11fda295aa3","77434",56
"b351014f-c29c-4dbc-90fc-27a329f7b249","77434",98
"57b11f3c-7aed-4461-a411-3b3774568d42","77434",78
"03449776-720f-4be4-92d1-9a1f669d87dd","77434",55
"90a4a04d-f929-4530-b970-d1273711ba61","77434",17
"84aee4e0-39a0-4c5c-8d33-2911d0023aba","77434",79
"523a5cc5-f8f7-4575-b834-8b3e998877cd","77435",47
"699cdf4f-5656-44f2-b1c2-4b1823214fe8","77435",34
"9455538d-4514-4f7c-8cdf-317ca2758ac6","77435",76
"0c72393a-7e85-49d7-8008-944132a4f2d9","77435",11
"798a8e6f-e937-4dc2-8c58-2d430d5d12d8","77436",1
"c2d26358-3510-4ba3-b358-523eb5c75231","77436",86
"2790f9c9-e2ee-4564-aa98-267b45658974","77436",53
"1f70b923-9447-4805-962b-26fb880d5f23","77436",87
"a780e9bb-1381-4e54-96a6-75480743d4a7","77436",59
"cc6b68f1-35e4-49a2-a4be-ecac62b70e64","77436",21
"c111ac5c-0f4e-4481-9b40-811c20507b25","77436",56
"19b21586-e347-4007-be72-ed16c78aed89","77436",100
"45fd9029-5ab9-42e7-b3eb-6e9bde3a8fde","77436",66
"c3c0cc42-63b3-4144-b4fc-d007bada26be","77436",64
"895237ef-0086-4032-ac23-8a8e02184759","77437",63
"690f6306-7d05-4de8-ac99-266ccc853547","77437",60
"04031391-961d-4573-a527-5d3b683e212d","77437",63
